siteID,long,lat,region,distance,imp
HOLYOYMMA1,-72.576227,42.244624,springfield,1e3,16.378962478708793
HOWAJANMA1,-72.44043195,42.30402412,springfield,1e3,2.4741119561449074
JAKUJULMA1,-72.62359689,42.66617191,springfield,1e3,1.1155395971577384
JAKUSTEMA1,-72.58441864,42.60758461,springfield,1e3,30.0474286571066
JOHAHEAMA1,-72.59529269,42.38164378,springfield,1e3,8.735116813417237
JONEJULMA1,-72.695265,42.303112,springfield,1e3,3.882540237436221
JONEJULMA2,-72.67072,42.3065,springfield,1e3,6.28877346106299
JORGJANMA1,-72.586498,42.372896,springfield,1e3,4.392475192487885
KANEBRIMA1,-72.5400564,42.50643565,springfield,1e3,1.1639034451352321
KAPLRACMA1,-72.58237181,42.1907912,springfield,1e3,28.076852049626556
KELLSETMA1,-72.81363533,42.08597852,springfield,1e3,1.9927243556895966
KINGDAVMA1,-72.51334,42.40217,springfield,1e3,15.673540779563039
KINGGEOMA1,-72.48807069,42.07461366,springfield,1e3,12.820494099960921
KISTSANMA1,-72.568824,42.053773,springfield,1e3,20.40447001620824
KLOTBRUMA1,-72.4710757,42.37795779,springfield,1e3,1.9564189288589218
LABOPEGMA1,-72.5659,42.19874,springfield,1e3,38.52403025159162
LAMBJANMA1,-72.503516,42.363865,springfield,1e3,5.414339203878341
LANGPETMA1,-72.946026,42.190735,springfield,1e3,0.32208943554626657
LAPPHENMA1,-72.52177219,42.41859272,springfield,1e3,8.79536120985412
LATHJANMA1,-72.53326,42.31619,springfield,1e3,5.712109315330878
LEARKATMA1,-72.431586,42.123721,springfield,1e3,7.088741969785314
LEELINDMA1,-72.504088,42.099653000000004,springfield,1e3,22.712861629735464
LERMSUSMA1,-72.509345,42.634787,springfield,1e3,1.3406583616395464
LERMSUSMA2,-72.4823,42.68116,springfield,1e3,3.9833144612860316
LEWASUSMA1,-72.5122167,42.33977545,springfield,1e3,8.406869258618583
MALTELIMA1,-72.5556505,42.05020848,springfield,1e3,23.63267205362563
MARTJUAMA1,-72.557711,42.078413,springfield,1e3,27.389318274278004
MATHLYNMA1,-72.69634,42.58277,springfield,1e3,3.588736461298398
MATUKEVMA1,-72.77746,42.14119,springfield,1e3,2.718222082942157
MCKEERIMA1,-72.50419,42.649835,springfield,1e3,2.016992712690086
MCKICAIMA1,-72.649204,42.322204,springfield,1e3,21.028226877352928
MCMAANDMA1,-72.617534,42.222649,springfield,1e3,20.42772758964955
MERIMARMA1,-72.701723,42.309739,springfield,1e3,7.032455812654633
MIRKJOEMA1,-72.601731,42.594786,springfield,1e3,56.02974655017766
MORETONMA1,-72.55672,42.36649,springfield,1e3,12.533910570371898
MORRDONMA1,-72.386285,42.105139,springfield,1e3,0.6504531246293817
MURPELEMA1,-72.68109386,42.44622458,springfield,1e3,0.8588850895481568
MURPTHEMA1,-72.542093,42.43227,springfield,1e3,4.167116611454448
NELSKATMA1,-72.509057,42.417265,springfield,1e3,6.2216732801620385
NORMMONMA1,-72.40961,42.292781,springfield,1e3,8.088304940983269
NUESTFAMA1,-72.601266,42.203751,springfield,1e3,59.99261812996541
PAGEALLMA1,-72.529284,42.535552,springfield,1e3,5.413398912472474
PELLLYNMA1,-72.56621319,42.60304983,springfield,1e3,26.374502312349676
PELLVOLMA1,-72.62592344,42.21651601,springfield,1e3,35.55404508985698
PICKSALMA1,-72.530365,42.533714,springfield,1e3,5.525148976911234
PIEPSUSMA1,-72.606296,42.125211,springfield,1e3,44.861111920794954
PRANSABMA1,-72.796262,42.106768,springfield,1e3,2.5140711270498346
REIDLOLMA1,-72.62352179,42.31734041,springfield,1e3,34.42082820809001
RICHALMA1,-72.58248,42.46046,springfield,1e3,11.050134819224027
RINADAVMA1,-72.68350104,42.06038876,springfield,1e3,18.540430356856636
ROBIBEAMA1,-72.610039,42.055492,springfield,1e3,20.754633795500645
ROCHJPMA1,-72.578543,42.058947,springfield,1e3,21.993435755312387
ROGEANDMA1,-72.407528,42.454798,springfield,1e3,1.2734438624952713
ROMANICMA1,-72.6104,42.578251,springfield,1e3,23.23641370126499
ROSEJOSMA1,-72.479683,42.378153,springfield,1e3,2.426240132491759
ROSNEDWMA1,-72.525885,42.138382,springfield,1e3,46.36554985199236
RYANJOSMA1,-72.503016,42.341903,springfield,1e3,3.269008554765837
RYBAELAMA1,-72.83900128,42.6195839,springfield,1e3,2.0010041696875027
SCHOGREMA1,-72.725013,42.353578,springfield,1e3,0.09425674923156134
SCIBLINMA1,-72.528179,42.101708,springfield,1e3,28.05736988029694
SHEAMARMA1,-72.60339,42.48173,springfield,1e3,19.159313323335
SHEPLYNMA1,-72.315006,42.159294,springfield,1e3,11.153112755367188
SHERALEMA1,-72.54279336,42.09143811,springfield,1e3,43.34424958916679
SINIKRIMA1,-72.5723,42.587107,springfield,1e3,9.793076471288519
SLONJOHMA1,-72.442105,42.237635,springfield,1e3,0.4701182361249679
SLONSUSMA1,-72.5226678,42.10719619,springfield,1e3,27.959538724492386
SPLAMARMA1,-72.671855,42.233474,springfield,1e3,17.13821492118494
SPLAMARMA2,-72.671774515,42.25080747,springfield,1e3,8.116820390496057
SPRINBGMA1,-72.591298,42.119713,springfield,1e3,50.630278553958036
SPRINRSMA1,-72.573841,42.133065,springfield,1e3,48.817248820560984
STEMMSMA1,-72.551317,42.119279,springfield,1e3,40.30332665511639
STEPJANMA1,-72.53203359,42.5369667,springfield,1e3,5.4052522215227725
STEVSADMA1,-72.56707799,42.20693565,springfield,1e3,38.64533374527685
STIEDAVMA1,-72.567379,42.514686,springfield,1e3,1.514658644953125
SURNSANMA1,-72.530906055,42.36424651,springfield,1e3,16.196803068421143
SURNSCOMA1,-72.45919449,42.32418081,springfield,1e3,1.4245741421567697
SVECSTEMA1,-72.328153,42.201391,springfield,1e3,1.8074433393977114
TAMBJUDMA1,-72.495811,42.418007,springfield,1e3,1.2155769532109462
THERLARMA1,-72.38007014,42.26906659,springfield,1e3,2.1210652268214285
TOSCPAMMA1,-72.62899228,42.55252986,springfield,1e3,4.284054166780671
TOUCWENMA1,-72.732809,42.245833,springfield,1e3,2.2802203631505003
UPACAMSMA1,99999,99999,springfield,1e3,NA
VALLMEGMA1,-72.532314,42.546216,springfield,1e3,2.515251190331015
VARLKARMA1,-72.518974,42.064093,springfield,1e3,32.69497383559919
VEARRICMA1,-72.53763,42.102769,springfield,1e3,25.974763825115694
VERSMATMA1,-72.720675,42.355236,springfield,1e3,0.4703739368744543
WALSMELMA1,-72.497385,42.037867,springfield,1e3,7.433786713464143
WARRPAIMA1,-72.5277657,42.40897349,springfield,1e3,23.462858830164468
WEBERCAMA1,-72.650596,42.124993,springfield,1e3,20.858588536003012
WESCCATMA1,-72.49271,42.51172,springfield,1e3,1.3982863601804734
WHELGWEMA1,-72.436773,42.378924,springfield,1e3,0.2974909295565031
WILDSIEMA1,-72.876869,42.403214,springfield,1e3,1.0542371473124192
WILLJUDMA1,-72.940316,42.540699,springfield,1e3,0.8724707313344764
WILSMARMA1,-72.541487,42.406623,springfield,1e3,11.468333233623035
WIRZCARMA1,-72.684905,42.273527,springfield,1e3,10.12718513876347
WOODSANMA1,-72.534234,42.244401,springfield,1e3,5.122079553379252
YOUNLINMA1,-72.567965,42.247731,springfield,1e3,13.99358337956896
ZEPHPATMA1,-72.425317,42.389364,springfield,1e3,0.27270481753397274
ZEPKJANMA1,-72.328153,42.201391,springfield,1e3,1.8074433393977114
ZIMMBOBMA1,-72.668928,42.367865,springfield,1e3,0.5199078754156665
ZINNMARMA1,-72.558415,42.435126,springfield,1e3,2.2103054732975607
AKREMICMA1,-72.498879,42.474254,springfield,1100,0.3595403596148885
AKREMICMA2,-72.46908,42.33727,springfield,1100,2.2234556104002934
AMESBURMA1,-72.48685,42.50642,springfield,1100,1.273946787073408
ANDEHALMA1,-72.5665,42.60341,springfield,1100,25.34026251635051
ARCADIAMA1,-72.645744,42.289764,springfield,1100,3.4639799257451065
ATHEJIMMA1,-72.383806,42.170243,springfield,1100,1.323207639702842
ATHEJIMMA2,-72.30301,42.13747,springfield,1100,4.161054287290008
BAKENANMA1,-72.57801877,42.6112273,springfield,1100,19.165779482313763
BARDBARMA1,-72.774095,42.019851,springfield,1100,4.417963001975283
BARSTINMA1,-72.490835,42.353567,springfield,1100,4.974069534491345
BELMMELMA1,-72.532314,42.546216,springfield,1100,2.4685476957767216
BENNBILMA1,-72.668833,42.426839,springfield,1100,0.9867095995984428
BESWMICMA1,-72.49791,42.477651,springfield,1100,0.3550831707343055
BGCACORNMA1,-72.68021,42.2645,springfield,1100,25.11051837470478
BLECLANMA1,-72.631849,42.330197,springfield,1100,41.62191997116832
BLONDAVMA1,-72.60052,42.13107,springfield,1100,35.490766842753104
BODKANNMA1,-72.81866,42.58877,springfield,1100,0.620987167155227
BOUDLYNMA1,-72.31924945,42.59049975,springfield,1100,15.373357347984722
BOWEJOHMA1,-72.67474,42.322,springfield,1100,12.160420050730679
BOYLCOLMA1,-72.57397373,42.28226528,springfield,1100,1.1626606254793246
BRIDNATMA1,-72.523492,42.362698,springfield,1100,11.432700773042356
BRODDORMA1,-72.566488,42.059283,springfield,1100,22.65129794301242
BROOBOBMA1,-72.502877,42.324439,springfield,1100,3.51824600647592
BULLTHOMA1,-72.59591528,42.57949222,springfield,1100,21.91129347504042
BURGMARMA1,-72.505571,42.378025,springfield,1100,20.099285801268604
BURNNIKMA1,-72.502359,42.121875,springfield,1100,33.01080190079074
CALLEVEMA1,-72.819683,42.146164,springfield,1100,2.68736045420799
CALVCARMA1,-72.53394029,42.10099442,springfield,1100,28.969135556411036
CANCYOLMA1,-72.57837,42.0979,springfield,1100,55.557513003995766
CANNANNMA1,-72.53498153,42.31854964,springfield,1100,6.419404113761852
CASEWENMA1,-72.53551,42.17509,springfield,1100,21.851098398912978
CHARANDMA1,-72.4105,42.347076,springfield,1100,0.6373508780929433
CHICOBGMA1,-72.615143,42.170581,springfield,1100,43.11981691784536
CHILDPSMA1,-72.54855,42.2483,springfield,1100,10.120015155896409
CLARBRYMA1,-72.48633,42.10023,springfield,1100,19.03452744247877
CODYMELMA1,-72.672564,42.074852,springfield,1100,25.12804213456799
CONZBRIMA1,-72.548587,42.09734,springfield,1100,38.15462857810191
COURAUDMA1,-72.548485,42.091416,springfield,1100,47.20789078651726
CUSHTANMA1,-72.510632,42.439603,springfield,1100,0.49585540145622653
DAVIJUDMA1,-72.496819,42.34038,springfield,1100,2.225372309212581
DAVILAUMA1,-72.532314,42.546216,springfield,1100,2.4685476957767216
DELUBILMA1,-72.58629397,42.23811532,springfield,1100,21.103050799340018
DOPPJANMA1,-72.65373,42.28646,springfield,1100,9.350168067427212
DOYLPHIMA1,-72.68038461,42.26491568,springfield,1100,25.067419699804212
DROLBARMA1,-72.653756,42.431652,springfield,1100,0.9241640613877969
ELLIBARMA1,-72.628549,42.632184,springfield,1100,4.308587345576657
EMERSWPMA1,-72.582123,42.1018,springfield,1100,61.679230838748964
ESPIJUDMA1,-72.571233,42.267752,springfield,1100,6.881699194805477
FAERHOWMA1,-72.67129604,42.35077559,springfield,1100,9.526110632484242
FEINLISMA1,-72.68849427,42.33534002,springfield,1100,5.732133525738538
FORDSUSMA1,-72.692999,42.337925,springfield,1100,3.125590713514854
FORESPKMA1,-72.68031,42.26452,springfield,1100,24.996152543716256
FORTJOAMA1,-72.81138,42.104882,springfield,1100,1.5446507192192325
FORTMARMA1,-72.640927,42.188947,springfield,1100,40.233120930335666
GAIEMELMA1,-72.5601979,42.53251604,springfield,1100,0.9070635794570732
GIARORCMA1,-72.504263,42.332264,springfield,1100,3.410828616153477
GILLESMA1,-72.49742362,42.64950245,springfield,1100,2.168157174181821
GIRLSINMA1,-72.60772,42.204529,springfield,1100,65.44898163839639
GOLDBETMA1,-72.6345001,42.31400264,springfield,1100,35.74920940807696
GOODNANMA1,-72.57342,42.4183,springfield,1100,2.7281751805614287
GREERICMA1,-72.49935,42.111261,springfield,1100,22.5307940771183
GRIFRACMA1,-72.368328,42.239196,springfield,1100,1.465655451012208
GRUBBECMA1,-72.532314,42.546216,springfield,1100,2.4685476957767216
GUISKATMA1,-72.515607,42.409921,springfield,1100,14.149044970492756
HALALEEMA1,-72.440465,42.407565,springfield,1100,0.16966975949957852
HALLJENMA1,-72.59510362,42.33644203,springfield,1100,13.464805052564119
HAMMSHIMA1,-72.650444,42.320017,springfield,1100,19.62474963885382
HAYEROBMA1,-72.439815,42.420909,springfield,1100,0.24892633801718533
HAZZANNMA1,-72.40734466,42.39913111,springfield,1100,1.1331324972987322
HENDANNMA1,-72.50419,42.649835,springfield,1100,2.4103843854448956
HIGGBETMA1,-72.66228,42.338066,springfield,1100,23.0737566432657
HIGHELEMA1,-72.769846,42.119292,springfield,1100,22.779132039089443
HILBLAUMA1,-72.627427,42.329766,springfield,1100,38.82203703339349
HILLSALMA1,-72.55674493,42.37175667,springfield,1100,9.29639757036353
HODGBENMA1,-72.66168,42.11467,springfield,1100,20.75126428765933
HOLYOBGMA1,-72.637146,42.203057,springfield,1100,35.17752964538862
HOLYOYMMA1,-72.576227,42.244624,springfield,1100,16.601957204359373
HOWAJANMA1,-72.44043195,42.30402412,springfield,1100,2.184514666380893
JAKUJULMA1,-72.62359689,42.66617191,springfield,1100,1.018319725096178
JAKUSTEMA1,-72.58441864,42.60758461,springfield,1100,27.89385330453684
JOHAHEAMA1,-72.59529269,42.38164378,springfield,1100,8.247328200734305
JONEJULMA1,-72.695265,42.303112,springfield,1100,4.545670124241639
JONEJULMA2,-72.67072,42.3065,springfield,1100,6.469877332148572
JORGJANMA1,-72.586498,42.372896,springfield,1100,5.088381158894194
KANEBRIMA1,-72.5400564,42.50643565,springfield,1100,1.160889483225525
KAPLRACMA1,-72.58237181,42.1907912,springfield,1100,28.800633788883182
KELLSETMA1,-72.81363533,42.08597852,springfield,1100,1.7746019238094617
KINGDAVMA1,-72.51334,42.40217,springfield,1100,15.17228865637677
KINGGEOMA1,-72.48807069,42.07461366,springfield,1100,12.879494898816098
KISTSANMA1,-72.568824,42.053773,springfield,1100,20.157452008638973
KLOTBRUMA1,-72.4710757,42.37795779,springfield,1100,1.73837968915768
LABOPEGMA1,-72.5659,42.19874,springfield,1100,39.1795913492139
LAMBJANMA1,-72.503516,42.363865,springfield,1100,6.492090330532167
LANGPETMA1,-72.946026,42.190735,springfield,1100,1.0062504737526676
LAPPHENMA1,-72.52177219,42.41859272,springfield,1100,9.831226021566524
LATHJANMA1,-72.53326,42.31619,springfield,1100,5.486081031682776
LEARKATMA1,-72.431586,42.123721,springfield,1100,6.357863536942153
LEELINDMA1,-72.504088,42.099653000000004,springfield,1100,23.166933440554423
LERMSUSMA1,-72.509345,42.634787,springfield,1100,1.5972259491956684
LERMSUSMA2,-72.4823,42.68116,springfield,1100,3.598668672747559
LEWASUSMA1,-72.5122167,42.33977545,springfield,1100,8.04285725481459
MALTELIMA1,-72.5556505,42.05020848,springfield,1100,23.161468145472764
MARTJUAMA1,-72.557711,42.078413,springfield,1100,27.909370107871897
MATHLYNMA1,-72.69634,42.58277,springfield,1100,3.2630900349001135
MATUKEVMA1,-72.77746,42.14119,springfield,1100,2.9277465874208812
MCKEERIMA1,-72.50419,42.649835,springfield,1100,2.4103843854448956
MCKICAIMA1,-72.649204,42.322204,springfield,1100,22.042105539851907
MCMAANDMA1,-72.617534,42.222649,springfield,1100,21.66055562618527
MERIMARMA1,-72.701723,42.309739,springfield,1100,6.966979506414244
MIRKJOEMA1,-72.601731,42.594786,springfield,1100,53.870077130550364
MORETONMA1,-72.55672,42.36649,springfield,1100,12.976971961116295
MORRDONMA1,-72.386285,42.105139,springfield,1100,0.7401769987223766
MURPELEMA1,-72.68109386,42.44622458,springfield,1100,0.7394932934943559
MURPTHEMA1,-72.542093,42.43227,springfield,1100,3.94844729298209
NELSKATMA1,-72.509057,42.417265,springfield,1100,6.6203782569405
NORMMONMA1,-72.40961,42.292781,springfield,1100,7.479115986000425
NUESTFAMA1,-72.601266,42.203751,springfield,1100,56.87297950982851
PAGEALLMA1,-72.529284,42.535552,springfield,1100,4.869202525176581
PELLLYNMA1,-72.56621319,42.60304983,springfield,1100,25.617083278047943
PELLVOLMA1,-72.62592344,42.21651601,springfield,1100,33.59424047916031
PICKSALMA1,-72.530365,42.533714,springfield,1100,5.0340364996093925
PIEPSUSMA1,-72.606296,42.125211,springfield,1100,44.321600758906506
PRANSABMA1,-72.796262,42.106768,springfield,1100,2.533577537148122
REIDLOLMA1,-72.62352179,42.31734041,springfield,1100,32.61218065577345
RICHALMA1,-72.58248,42.46046,springfield,1100,10.893731204806539
RINADAVMA1,-72.68350104,42.06038876,springfield,1100,17.33774869669415
ROBIBEAMA1,-72.610039,42.055492,springfield,1100,20.007358696954892
ROCHJPMA1,-72.578543,42.058947,springfield,1100,21.96951388678161
ROGEANDMA1,-72.407528,42.454798,springfield,1100,1.1207669412612167
ROMANICMA1,-72.6104,42.578251,springfield,1100,24.62182540112944
ROSEJOSMA1,-72.479683,42.378153,springfield,1100,2.191304746371523
ROSNEDWMA1,-72.525885,42.138382,springfield,1100,44.991832213289094
RYANJOSMA1,-72.503016,42.341903,springfield,1100,3.4336514581723976
RYBAELAMA1,-72.83900128,42.6195839,springfield,1100,1.7821430638201456
SCHOGREMA1,-72.725013,42.353578,springfield,1100,0.19093985561380644
SCIBLINMA1,-72.528179,42.101708,springfield,1100,28.4770735087105
SHEAMARMA1,-72.60339,42.48173,springfield,1100,18.77400962753775
SHEPLYNMA1,-72.315006,42.159294,springfield,1100,12.950676469881305
SHERALEMA1,-72.54279336,42.09143811,springfield,1100,43.87270274539768
SINIKRIMA1,-72.5723,42.587107,springfield,1100,9.048928291019658
SLONJOHMA1,-72.442105,42.237635,springfield,1100,0.6491393132711301
SLONSUSMA1,-72.5226678,42.10719619,springfield,1100,28.268523721512075
SPLAMARMA1,-72.671855,42.233474,springfield,1100,16.14784076286804
SPLAMARMA2,-72.671774515,42.25080747,springfield,1100,8.832854440074437
SPRINBGMA1,-72.591298,42.119713,springfield,1100,51.17943258663311
SPRINRSMA1,-72.573841,42.133065,springfield,1100,49.59764917625929
STEMMSMA1,-72.551317,42.119279,springfield,1100,38.69981419905004
STEPJANMA1,-72.53203359,42.5369667,springfield,1100,4.868515339137905
STEVSADMA1,-72.56707799,42.20693565,springfield,1100,36.95991845714943
STIEDAVMA1,-72.567379,42.514686,springfield,1100,1.4350602367467216
SURNSANMA1,-72.530906055,42.36424651,springfield,1100,16.3378577910752
SURNSCOMA1,-72.45919449,42.32418081,springfield,1100,1.4777398864888127
SVECSTEMA1,-72.328153,42.201391,springfield,1100,2.1284817032031214
TAMBJUDMA1,-72.495811,42.418007,springfield,1100,1.6779609774030677
THERLARMA1,-72.38007014,42.26906659,springfield,1100,1.9131925603473143
TOSCPAMMA1,-72.62899228,42.55252986,springfield,1100,4.091544535506433
TOUCWENMA1,-72.732809,42.245833,springfield,1100,2.206101352867663
UPACAMSMA1,99999,99999,springfield,1100,NA
VALLMEGMA1,-72.532314,42.546216,springfield,1100,2.4685476957767216
VARLKARMA1,-72.518974,42.064093,springfield,1100,31.357023324298233
VEARRICMA1,-72.53763,42.102769,springfield,1100,25.991757684787192
VERSMATMA1,-72.720675,42.355236,springfield,1100,0.4629758967585982
WALSMELMA1,-72.497385,42.037867,springfield,1100,7.090706330561717
WARRPAIMA1,-72.5277657,42.40897349,springfield,1100,21.33778579739071
WEBERCAMA1,-72.650596,42.124993,springfield,1100,20.722364132170092
WESCCATMA1,-72.49271,42.51172,springfield,1100,1.3100114656618171
WHELGWEMA1,-72.436773,42.378924,springfield,1100,0.3322612802529856
WILDSIEMA1,-72.876869,42.403214,springfield,1100,1.0038316631057842
WILLJUDMA1,-72.940316,42.540699,springfield,1100,0.7746776561621797
WILSMARMA1,-72.541487,42.406623,springfield,1100,11.503009390608998
WIRZCARMA1,-72.684905,42.273527,springfield,1100,11.500379253681398
WOODSANMA1,-72.534234,42.244401,springfield,1100,5.3252888777971945
YOUNLINMA1,-72.567965,42.247731,springfield,1100,13.655428873293026
ZEPHPATMA1,-72.425317,42.389364,springfield,1100,0.26376596867487606
ZEPKJANMA1,-72.328153,42.201391,springfield,1100,2.1284817032031214
ZIMMBOBMA1,-72.668928,42.367865,springfield,1100,0.4439130089250248
ZINNMARMA1,-72.558415,42.435126,springfield,1100,2.4493914755854327
AKREMICMA1,-72.498879,42.474254,springfield,1200,0.4596869445129642
AKREMICMA2,-72.46908,42.33727,springfield,1200,2.2073017498911316
AMESBURMA1,-72.48685,42.50642,springfield,1200,1.1884095779544377
ANDEHALMA1,-72.5665,42.60341,springfield,1200,24.806009555275445
ARCADIAMA1,-72.645744,42.289764,springfield,1200,4.187334102893887
ATHEJIMMA1,-72.383806,42.170243,springfield,1200,1.4192073354498675
ATHEJIMMA2,-72.30301,42.13747,springfield,1200,4.678690463649768
BAKENANMA1,-72.57801877,42.6112273,springfield,1200,18.232369192628955
BARDBARMA1,-72.774095,42.019851,springfield,1200,4.925703381563635
BARSTINMA1,-72.490835,42.353567,springfield,1200,5.383720132208936
BELMMELMA1,-72.532314,42.546216,springfield,1200,2.502426952529932
BENNBILMA1,-72.668833,42.426839,springfield,1200,0.9218843302865601
BESWMICMA1,-72.49791,42.477651,springfield,1200,0.35295022170327406
BGCACORNMA1,-72.68021,42.2645,springfield,1200,23.95900624112231
BLECLANMA1,-72.631849,42.330197,springfield,1200,40.1953972177048
BLONDAVMA1,-72.60052,42.13107,springfield,1200,37.53958568563744
BODKANNMA1,-72.81866,42.58877,springfield,1200,0.6115103571604709
BOUDLYNMA1,-72.31924945,42.59049975,springfield,1200,15.481914162509387
BOWEJOHMA1,-72.67474,42.322,springfield,1200,12.594818373881187
BOYLCOLMA1,-72.57397373,42.28226528,springfield,1200,1.079069047895353
BRIDNATMA1,-72.523492,42.362698,springfield,1200,12.915089596702632
BRODDORMA1,-72.566488,42.059283,springfield,1200,23.351301260551267
BROOBOBMA1,-72.502877,42.324439,springfield,1200,3.1812857188622132
BULLTHOMA1,-72.59591528,42.57949222,springfield,1200,21.493697522817047
BURGMARMA1,-72.505571,42.378025,springfield,1200,20.460488925601123
BURNNIKMA1,-72.502359,42.121875,springfield,1200,30.936853164617325
CALLEVEMA1,-72.819683,42.146164,springfield,1200,2.743045362788195
CALVCARMA1,-72.53394029,42.10099442,springfield,1200,28.66360774384406
CANCYOLMA1,-72.57837,42.0979,springfield,1200,54.5749953381989
CANNANNMA1,-72.53498153,42.31854964,springfield,1200,5.746739912845974
CASEWENMA1,-72.53551,42.17509,springfield,1200,21.023725095667725
CHARANDMA1,-72.4105,42.347076,springfield,1200,0.5957920729896674
CHICOBGMA1,-72.615143,42.170581,springfield,1200,42.15132951434141
CHILDPSMA1,-72.54855,42.2483,springfield,1200,9.74755338844787
CLARBRYMA1,-72.48633,42.10023,springfield,1200,19.62675967341949
CODYMELMA1,-72.672564,42.074852,springfield,1200,24.364094789773674
CONZBRIMA1,-72.548587,42.09734,springfield,1200,39.39196647813806
COURAUDMA1,-72.548485,42.091416,springfield,1200,47.20813901435598
CUSHTANMA1,-72.510632,42.439603,springfield,1200,0.515921463889144
DAVIJUDMA1,-72.496819,42.34038,springfield,1200,2.266456449481909
DAVILAUMA1,-72.532314,42.546216,springfield,1200,2.502426952529932
DELUBILMA1,-72.58629397,42.23811532,springfield,1200,20.417416300657724
DOPPJANMA1,-72.65373,42.28646,springfield,1200,9.827451215303006
DOYLPHIMA1,-72.68038461,42.26491568,springfield,1200,24.18465412176873
DROLBARMA1,-72.653756,42.431652,springfield,1200,0.8270609813677002
ELLIBARMA1,-72.628549,42.632184,springfield,1200,3.7433481215293494
EMERSWPMA1,-72.582123,42.1018,springfield,1200,60.92198055777306
ESPIJUDMA1,-72.571233,42.267752,springfield,1200,7.021945887350293
FAERHOWMA1,-72.67129604,42.35077559,springfield,1200,9.164169718044535
FEINLISMA1,-72.68849427,42.33534002,springfield,1200,6.852555296497802
FORDSUSMA1,-72.692999,42.337925,springfield,1200,3.5669650840899774
FORESPKMA1,-72.68031,42.26452,springfield,1200,23.913313058664528
FORTJOAMA1,-72.81138,42.104882,springfield,1200,1.518864986211133
FORTMARMA1,-72.640927,42.188947,springfield,1200,39.2860374674128
GAIEMELMA1,-72.5601979,42.53251604,springfield,1200,0.953248734168157
GIARORCMA1,-72.504263,42.332264,springfield,1200,3.3242785523419522
GILLESMA1,-72.49742362,42.64950245,springfield,1200,2.107810937251871
GIRLSINMA1,-72.60772,42.204529,springfield,1200,62.58067649175563
GOLDBETMA1,-72.6345001,42.31400264,springfield,1200,34.71474422434187
GOODNANMA1,-72.57342,42.4183,springfield,1200,2.7335443552877727
GREERICMA1,-72.49935,42.111261,springfield,1200,22.05742253307931
GRIFRACMA1,-72.368328,42.239196,springfield,1200,1.447711268218351
GRUBBECMA1,-72.532314,42.546216,springfield,1200,2.502426952529932
GUISKATMA1,-72.515607,42.409921,springfield,1200,13.735074608502405
HALALEEMA1,-72.440465,42.407565,springfield,1200,0.16406803104414242
HALLJENMA1,-72.59510362,42.33644203,springfield,1200,12.939778192609937
HAMMSHIMA1,-72.650444,42.320017,springfield,1200,21.412541690613192
HAYEROBMA1,-72.439815,42.420909,springfield,1200,0.22618374656504497
HAZZANNMA1,-72.40734466,42.39913111,springfield,1200,1.0476594651026716
HENDANNMA1,-72.50419,42.649835,springfield,1200,2.3628282959569185
HIGGBETMA1,-72.66228,42.338066,springfield,1200,22.444262159163305
HIGHELEMA1,-72.769846,42.119292,springfield,1200,23.121269525334764
HILBLAUMA1,-72.627427,42.329766,springfield,1200,37.38868869071474
HILLSALMA1,-72.55674493,42.37175667,springfield,1200,8.967079686915595
HODGBENMA1,-72.66168,42.11467,springfield,1200,21.279814029663044
HOLYOBGMA1,-72.637146,42.203057,springfield,1200,34.92081735010649
HOLYOYMMA1,-72.576227,42.244624,springfield,1200,16.66289056771631
HOWAJANMA1,-72.44043195,42.30402412,springfield,1200,1.9770222231598096
JAKUJULMA1,-72.62359689,42.66617191,springfield,1200,0.9749521949471094
JAKUSTEMA1,-72.58441864,42.60758461,springfield,1200,26.255343948447603
JOHAHEAMA1,-72.59529269,42.38164378,springfield,1200,7.894988609115466
JONEJULMA1,-72.695265,42.303112,springfield,1200,5.090043201164573
JONEJULMA2,-72.67072,42.3065,springfield,1200,6.259500055174245
JORGJANMA1,-72.586498,42.372896,springfield,1200,5.348275840251417
KANEBRIMA1,-72.5400564,42.50643565,springfield,1200,1.2240183238559248
KAPLRACMA1,-72.58237181,42.1907912,springfield,1200,29.006573929262256
KELLSETMA1,-72.81363533,42.08597852,springfield,1200,1.571319114821026
KINGDAVMA1,-72.51334,42.40217,springfield,1200,14.767821030821036
KINGGEOMA1,-72.48807069,42.07461366,springfield,1200,12.88624165854058
KISTSANMA1,-72.568824,42.053773,springfield,1200,20.575474087846686
KLOTBRUMA1,-72.4710757,42.37795779,springfield,1200,1.632141148402523
LABOPEGMA1,-72.5659,42.19874,springfield,1200,39.85214460826973
LAMBJANMA1,-72.503516,42.363865,springfield,1200,7.1585395371724
LANGPETMA1,-72.946026,42.190735,springfield,1200,1.929289985571513
LAPPHENMA1,-72.52177219,42.41859272,springfield,1200,9.951190741458069
LATHJANMA1,-72.53326,42.31619,springfield,1200,4.9924248060577545
LEARKATMA1,-72.431586,42.123721,springfield,1200,5.60215728651111
LEELINDMA1,-72.504088,42.099653000000004,springfield,1200,23.447403281642636
LERMSUSMA1,-72.509345,42.634787,springfield,1200,1.5513282986401866
LERMSUSMA2,-72.4823,42.68116,springfield,1200,3.411582550728781
LEWASUSMA1,-72.5122167,42.33977545,springfield,1200,7.439836036122894
MALTELIMA1,-72.5556505,42.05020848,springfield,1200,22.37343373521225
