siteIDForayCountUnbanded,dateForayCountUnbanded,sppForayCountUnbanded,countForayCountUnbanded
ANDRJENFL1,2017-04-03,CACH,7
ANDRJENFL1,2017-04-03,CARW,9
ANDRJENFL1,2017-04-03,NOCA,18
ANDRJENFL1,2017-04-03,NOMO,8
ANDRJENFL1,2017-04-03,TUTI,6
ANDRKENVA1,2016-06-27,AMRO,0
ANDRKENVA1,2016-06-27,CACH,7
ANDRKENVA1,2016-06-27,CARW,4
ANDRKENVA1,2016-06-27,HOWR,3
ANDRKENVA1,2016-06-27,NOCA,13
ANDRKENVA1,2016-06-27,SOSP,2
ANDRKENVA1,2016-06-27,GRCA,3
ANDRKENVA1,2017-07-04,AMRO,1
ANDRKENVA1,2017-07-04,CACH,8
ANDRKENVA1,2017-07-04,CARW,11
ANDRKENVA1,2017-07-04,GRCA,0
ANDRKENVA1,2017-07-04,HOWR,1
ANDRKENVA1,2017-07-04,NOCA,13
ANDRKENVA1,2017-07-04,SOSP,2
ARGEGIONC1,2016-05-11,CARW,1
ARGEGIONC1,2016-05-11,HOWR,2
ARGEGIONC1,2017-05-27,HOWR,2
ARGEGIONC1,2017-05-27,CARW,7
ARGEGIONC1,2017-05-27,NOMO,3
ARLINESVA1,2017-04-24,AMRO,31
ARLINESVA1,2017-04-24,GRCA,3
ARLINESVA1,2017-04-24,SOSP,3
ASSMCARMD1,2016-07-08,NOCA,8
ASSMCARMD1,2016-07-08,NOMO,1
ASSMCARMD1,2016-07-08,AMRO,7
ASSMCARMD1,2016-07-08,GRCA,2
ASSMCARMD1,2016-07-08,CARW,3
ASSMCARMD1,2016-07-08,CACH,1
ASSMCARMD1,2016-07-08,SOSP,1
ASSMCARMD1,2017-06-21,AMRO,15
ASSMCARMD1,2017-06-21,CACH,4
ASSMCARMD1,2017-06-21,CARW,10
ASSMCARMD1,2017-06-21,GRCA,6
ASSMCARMD1,2017-06-21,NOCA,6
ASSMCARMD1,2017-06-21,SOSP,3
ASTOLAUGA1,2016-05-20,NOCA,4
ASTOLAUGA1,2016-05-20,SOSP,1
ASTOLAUGA1,2017-04-20,SOSP,2
ASTOLAUGA1,2017-04-20,TUTI,10
ASTOLAUGA1,2017-04-20,NOCA,10
ASTOLAUGA1,2017-04-20,HOWR,1
ASTOLAUGA1,2017-04-20,CACH,4
ATHEJIMMA1,2016-06-20,GRCA,1
ATHEJIMMA1,2016-06-20,NOCA,1
AUSTCLANC1,2017-06-13,CACH,8
AUSTCLANC1,2017-06-13,NOCA,12
AUSTCLANC1,2016-10-28,CARW,3
AUSTCLANC1,2016-10-28,HOWR,0
AUSTCLANC1,2016-10-28,NOCA,1
AUSTCLANC1,2016-10-28,CACH,2
AUSTCLANC1,2016-10-28,SOSP,0
AUSTCLANC1,2016-10-28,NOMO,1
AUSTCLANC1,2016-10-28,GRCA,0
AUSTCLANC1,2016-10-28,AMRO,0
AZARCARPA1,2017-06-09,AMRO,17
AZARCARPA1,2017-06-09,NOCA,6
AZARCARPA1,2017-06-09,SOSP,5
BACHMARNC1,2017-06-24,CARW,7
BACHMARNC1,2017-06-24,HOWR,2
BACHMARNC1,2017-06-24,NOCA,14
BACHMARNC1,2016-06-11,NOCA,5
BACHMARNC1,2016-06-11,HOWR,2
BACHMARNC1,2016-06-11,CARW,2
BAERMIKPA1,2016-06-04,AMRO,17
BAERMIKPA1,2016-06-04,CACH,1
BAERMIKPA1,2016-06-04,SOSP,8
BAERMIKPA1,2016-06-04,NOCA,6
BAILEESVA1,2016-05-02,AMRO,29
BAILEESVA1,2016-05-02,CACH,4
BAILEESVA1,2016-05-02,GRCA,2
BAILEESVA1,2016-05-02,HOWR,1
BAILEESVA1,2016-05-02,NOCA,11
BAILEESVA1,2016-05-02,SOSP,4
BAILEESVA1,2016-05-20,AMRO,18
BAILEESVA1,2016-05-20,CACH,3
BAILEESVA1,2016-05-20,GRCA,16
BAILEESVA1,2016-05-20,NOCA,16
BAILEESVA1,2016-05-20,NOMO,16
BAILEESVA1,2016-05-20,SOSP,4
BAILEESVA1,2017-05-01,NOMO,3
BAILEESVA1,2017-05-01,SOSP,8
BAILEESVA1,2017-05-01,AMRO,17
BAILEESVA1,2017-05-01,NOCA,4
BAILEESVA1,2017-05-01,CACH,1
BAILEESVA1,2017-05-01,CARW,1
BAILEESVA1,2017-05-01,GRCA,6
BAILEESVA1,2017-05-15,GRCA,6
BAILEESVA1,2017-05-15,AMRO,7
BAILEESVA1,2017-05-15,NOMO,4
BAILEESVA1,2017-05-15,SOSP,5
BAILEESVA1,2017-05-15,NOCA,4
BAILEESVA1,2017-05-15,CACH,0
BAILEESVA1,2017-05-15,HOWR,0
BAILEESVA1,2017-05-23,SOSP,3
BAILEESVA1,2017-05-23,NOMO,4
BAILEESVA1,2017-05-23,AMRO,17
BAILEESVA1,2017-05-23,GRCA,6
BAILEESVA1,2017-05-23,CACH,1
BAILEESVA1,2017-05-23,NOCA,2
BAILPATNC1,2016-06-29,CACH,6
BAILPATNC1,2016-06-29,NOCA,3
BAILPATNC1,2017-05-01,NOCA,7
BAILPATNC1,2017-05-01,CARW,4
BAILPATNC1,2017-05-01,CACH,5
BAINANDMD1,2016-06-13,CACH,2
BAINANDMD1,2016-06-13,SOSP,5
BAINANDMD1,2016-06-13,GRCA,7
BAINANDMD1,2016-06-13,AMRO,14
BAINANDMD1,2016-06-13,NOCA,3
BAINANDMD1,2016-06-13,HOWR,1
BAKENANMA1,2016-06-07,BCCH,1
BAKENANMA1,2016-06-07,HOWR,2
BAKENANMA1,2016-06-07,GRCA,5
BAKENANMA1,2017-05-31,BCCH,3
BAKENANMA1,2017-05-31,GRCA,2
BAKENANMA1,2017-05-31,HOWR,0
BAKENANMA1,2017-05-31,NOCA,2
BAKENANMA1,2017-05-31,SOSP,0
BALASUCMD1,2016-06-27,NOCA,4
BALASUCMD1,2016-06-27,AMRO,4
BALASUCMD1,2016-06-27,CACH,2
BALASUCMD1,2016-06-27,CARW,4
BALASUCMD1,2016-06-27,GRCA,0
BALASUCMD1,2017-05-31,GRCA,2
BALASUCMD1,2017-05-31,AMRO,24
BALASUCMD1,2017-05-31,NOCA,11
BALASUCMD1,2017-05-31,CARW,2
BALASUCMD1,2017-05-31,CACH,1
BANCRESDC1,3016-05-03,AMRO,15
BANCRESDC1,3016-05-03,CARW,1
BANCRESDC1,3016-05-03,GRCA,14
BANCRESDC1,3016-05-03,HOWR,1
BANCRESDC1,3016-05-03,NOCA,2
BANDCATFL1,2016-03-28,NOCA,5
BANDCATFL1,2016-03-28,TUTI,4
BANDCATFL1,2017-04-07,CACH,3
BANDCATFL1,2017-04-07,CARW,0
BANDCATFL1,2017-04-07,TUTI,12
BARBJERMD1,2016-06-03,NOCA,8
BARBJERMD1,2016-06-03,HOWR,1
BARBJERMD1,2016-06-03,NOMO,1
BARBJERMD1,2016-06-03,SOSP,0
BARBJERMD1,2016-06-03,GRCA,0
BARBJERMD1,2016-06-03,AMRO,0
BARBJERMD1,2016-06-03,CARW,0
BARBJERMD1,2016-06-03,CACH,0
BARBJERMD1,2017-06-20,AMRO,1
BARBJERMD1,2017-06-20,CACH,3
BARBJERMD1,2017-06-20,CARW,1
BARBJERMD1,2017-06-20,HOWR,1
BARBJERMD1,2017-06-20,NOCA,3
BARBJERMD1,2017-06-20,NOMO,0
BARBJERMD1,2017-06-20,SOSP,0
BAUGSHEVA1,2016-07-18,AMRO,0
BAUGSHEVA1,2016-07-18,CACH,3
BAUGSHEVA1,2016-07-18,CARW,1
BAUGSHEVA1,2016-07-18,GRCA,1
BAUGSHEVA1,2017-07-04,AMRO,1
BAUGSHEVA1,2017-07-04,CACH,4
BAUGSHEVA1,2017-07-04,CARW,7
BAUGSHEVA1,2017-07-04,GRCA,0
BAUGSHEVA1,2017-07-04,NOCA,9
BAUGSHEVA1,2017-07-04,SOSP,4
BEALTOMMD1,2016-05-02,AMRO,1
BEALTOMMD1,2016-05-02,CACH,1
BEALTOMMD1,2016-05-02,GRCA,5
BEALTOMMD1,2016-05-02,NOCA,13
BEALTOMMD1,2017-06-26,NOCA,11
BEALTOMMD1,2017-06-26,AMRO,7
BEALTOMMD1,2017-06-26,CARW,4
BEALTOMMD1,2017-06-26,CACH,4
BEALTOMMD1,2017-06-26,GRCA,2
BEALTOMMD1,2017-06-26,HOWR,0
BEARJUSGA1,2016-04-14,CACH,4
BEARJUSGA1,2016-04-14,CARW,2
BEARJUSGA1,2016-04-14,NOCA,6
BEARKARNC1,2016-05-09,AMRO,5
BEARKARNC1,2016-05-09,CACH,1
BEARKARNC1,2016-05-09,GRCA,2
BEARKARNC1,2016-05-09,NOCA,2
BEARKARNC1,2017-05-24,AMRO,13
BEARKARNC1,2017-05-24,GRCA,3
BEARKARNC1,2017-05-24,CACH,9
BEARKARNC1,2017-05-24,CARW,3
BEARKARNC1,2017-05-24,NOCA,6
BEARKARNC1,2017-05-24,SOSP,1
BELMNIKGA1,2016-06-14,AMRO,2
BELMNIKGA1,2016-06-14,NOCA,6
BELMNIKGA1,2016-06-14,CACH,3
BELMNIKGA1,2016-06-14,TUTI,1
BELMNIKGA1,2017-04-18,CACH,8
BELMNIKGA1,2017-04-18,AMRO,3
BELMNIKGA1,2017-04-18,TUTI,1
BELMNIKGA1,2017-04-18,NOCA,6
BENNBILMA1,2016-06-02,GRCA,1
BENNBILMA1,2016-06-02,HOWR,1
BENNBILMA1,2017-05-25,BCCH,1
BENNBILMA1,2017-05-25,GRCA,9
BENNBILMA1,2017-05-25,HOWR,1
BENNBILMA1,2017-05-25,NOCA,2
BENNBILMA1,2017-05-25,SOSP,1
BERASHEPA1,2017-05-19,NOMO,1
BERASHEPA1,2017-05-19,AMRO,10
BERASHEPA1,2017-05-19,SOSP,5
BERNJUNPA1,2017-07-06,NOCA,3
BERNJUNPA1,2017-07-06,AMRO,3
BERNJUNPA1,2017-07-06,HOWR,1
BERNJUNPA1,2017-07-06,SOSP,2
BERNKENPA1,2016-06-14,SOSP,8
BERNKENPA1,2016-06-14,AMRO,4
BERNKENPA1,2016-06-14,CACH,2
BERNKENPA1,2016-06-14,NOCA,4
BILLPAIDC1,2016-07-13,GRCA,6
BILLPAIDC1,2016-07-13,AMRO,5
BILLPAIDC1,2016-07-13,NOCA,3
BILLPAIDC1,2016-07-13,TUTI,2
BILLPAIDC1,2016-07-13,CACH,1
BILLPAIDC1,2016-07-13,NOMO,1
BILLPAIDC1,2017-05-26,AMRO,13
BILLPAIDC1,2017-05-26,HOWR,1
BILLPAIDC1,2017-05-26,SOSP,1
BILLPAIDC1,2017-05-26,GRCA,6
BILLPAIDC1,2017-05-26,NOCA,3
BINKJAMGA1,2016-05-05,AMRO,4
BINKJAMGA1,2016-05-05,SOSP,2
BLANBETMD1,2017-07-20,AMRO,10
BLANBETMD1,2017-07-20,CACH,4
BLANBETMD1,2017-07-20,CARW,10
BLANBETMD1,2017-07-20,GRCA,5
BLANBETMD1,2017-07-20,HOWR,0
BLANBETMD1,2017-07-20,NOCA,9
BLANBETMD1,2016-06-30,AMRO,7
BLANBETMD1,2016-06-30,CACH,3
BLANBETMD1,2016-06-30,CARW,1
BLANBETMD1,2016-06-30,GRCA,4
BLANBETMD1,2016-06-30,NOCA,5
BLOCDAVMD1,2017-07-14,AMRO,8
BLOCDAVMD1,2017-07-14,CACH,1
BLOCDAVMD1,2017-07-14,CARW,6
BLOCDAVMD1,2017-07-14,GRCA,8
BLOCDAVMD1,2017-07-14,HOWR,3
BLOCDAVMD1,2017-07-14,NOCA,6
BLOCDAVMD1,2017-07-14,SOSP,2
BLOCDAVMD1,2016-06-16,AMRO,16
BLOCDAVMD1,2016-06-16,SOSP,3
BLOCDAVMD1,2016-06-16,CARW,0
BLOCDAVMD1,2016-06-16,CACH,0
BLOCDAVMD1,2016-06-16,GRCA,11
BLOCDAVMD1,2016-06-16,HOWR,1
BLOCDAVMD1,2016-06-16,NOCA,3
BLONDAVMA1,2016-07-13,AMRO,3
BLONDAVMA1,2016-07-13,BCCH,1
BLONDAVMA1,2016-07-13,NOCA,1
BLONDAVMA1,2016-07-13,NOMO,0
BLOOLEEFL1,2016-04-08,CACH,1
BLOOLEEFL1,2016-04-08,NOCA,5
BLOOLEEFL1,2016-04-08,TUTI,1
BLOOLEEFL1,2017-03-31,BRTH,1
BLOOLEEFL1,2017-03-31,NOCA,9
BLOOLEEFL1,2017-03-31,TUTI,2
BLOOLEEFL1,2017-03-31,CARW,2
BLOOLEEFL1,2017-03-31,CACH,5
BLUEHPKGA1,2016-04-15,BRTH,1
BLUEHPKGA1,2016-04-15,CACH,2
BLUEHPKGA1,2016-04-15,GRCA,1
BLUEHPKGA1,2017-05-31,AMRO,2
BLUEHPKGA1,2017-05-31,CACH,4
BLUEHPKGA1,2017-05-31,NOCA,6
BLUEHPKGA1,2017-05-31,TUTI,2
BLUEHPKGA1,2017-05-31,GRCA,3
BLUEHPKGA1,2017-05-31,BRTH,2
BLUEHPKGA1,2017-05-31,CARW,5
BLUEHPKGA1,2017-05-31,SOSP,4
BOBAMICNC1,2016-05-30,CACH,3
BOBAMICNC1,2016-05-30,CARW,1
BOBAMICNC1,2017-06-03,CARW,6
BOBAMICNC1,2017-06-03,HOWR,4
BOBAMICNC1,2017-06-03,GRCA,7
BOBAMICNC1,2017-06-03,CACH,6
BODKANNMA1,2016-06-28,GRCA,1
BODKANNMA1,2016-06-28,BCCH,3
BODKANNMA1,2016-06-28,NOCA,2
BODKANNMA1,2017-06-09,AMRO,1
BODKANNMA1,2017-06-09,BCCH,1
BODKANNMA1,2017-06-09,EAPH,2
BODKANNMA1,2017-06-09,GRCA,1
BODKANNMA1,2017-06-09,NOCA,2
BOONGREMD1,2016-07-19,AMRO,1
BOONGREMD1,2016-07-19,CACH,1
BOONGREMD1,2016-07-19,GRCA,1
BOONGREMD1,2016-07-19,HOWR,0
BOONGREMD1,2016-07-19,NOCA,5
BOONGREMD1,2016-07-19,SOSP,4
BOONGREMD1,2017-06-27,NOCA,9
BOONGREMD1,2017-06-27,GRCA,10
BOONGREMD1,2017-06-27,AMRO,14
BOONGREMD1,2017-06-27,HOWR,4
BOONGREMD1,2017-06-27,SOSP,2
BOONGREMD2,2017-07-07,CARW,2
BOONGREMD2,2017-07-07,GRCA,11
BOONGREMD2,2017-07-07,SOSP,2
BOSAJOEPA1,2016-07-07,SOSP,2
BOSAJOEPA1,2016-07-07,NOCA,2
BOSCJOEDC1,2016-06-28,SOSP,12
BOSCJOEDC1,2016-06-28,GRCA,9
BOSCJOEDC1,2017-06-14,CACH,0
BOSCJOEDC1,2017-06-14,GRCA,8
BOSCJOEDC1,2017-06-14,NOCA,9
BOSCJOEDC1,2017-06-14,SOSP,7
BOUDLYNMA1,2016-06-01,BCCH,3
BOUDLYNMA1,2016-06-01,SOSP,3
BOUDLYNMA1,2016-06-01,GRCA,2
BOUDLYNMA1,2017-06-16,BCCH,2
BOUDLYNMA1,2017-06-16,GRCA,1
BOUDLYNMA1,2017-06-16,HOWR,0
BOUDLYNMA1,2017-06-16,NOCA,1
BOUDLYNMA1,2017-06-16,SOSP,0
BOUGROBFL1,2016-04-19,CACH,1
BOUGROBFL1,2016-04-19,CARW,3
BOUGROBFL1,2016-04-19,NOCA,16
BOUGROBFL1,2016-04-19,TUTI,1
BOWEJOHMA1,2017-07-18,BCCH,3
BOWEJOHMA1,2017-07-18,HOWR,2
BOWEJOHMA1,2017-07-18,NOCA,3
BOYLCOLMA1,2017-06-03,BCCH,2
BOYLCOLMA1,2017-06-03,GRCA,2
BRADVALGA1,2017-03-25,NOCA,4
BRADVALGA1,2017-03-25,AMRO,8
BRADVALGA1,2017-03-25,SOSP,2
BRADVALGA1,2017-03-25,CACH,2
BRADVALGA1,2017-03-25,NOMO,1
BRAXBOBGA1,2016-05-18,AMRO,5
BRAXBOBGA1,2016-05-18,BRTH,2
BRAXBOBGA1,2016-05-18,NOCA,6
BRAXBOBGA1,2016-05-18,SOSP,3
BRAXBOBGA1,2017-03-27,AMRO,18
BRAXBOBGA1,2017-03-27,NOCA,7
BRAXBOBGA1,2017-03-27,CARW,3
BRAXBOBGA1,2017-03-27,TUTI,2
BRAXBOBGA1,2017-03-27,NOMO,2
BRAXBOBGA1,2017-03-27,SOSP,4
BREMSARFL1,2016-05-01,CACH,1
BREMSARFL1,2016-05-01,CARW,3
BREMSARFL1,2016-05-01,NOCA,9
BREMSARFL1,2016-05-01,TUTI,2
BREMSARFL1,2017-04-06,CACH,4
BREMSARFL1,2017-04-06,CARW,6
BREMSARFL1,2017-04-06,NOCA,12
BREMSARFL1,2017-04-06,TUTI,5
BRENSTEMD1,2016-07-21,CACH,0
BRENSTEMD1,2016-07-21,CARW,4
BRENSTEMD1,2016-07-21,GRCA,0
BRENSTEMD1,2016-07-21,HOWR,0
BRENSTEMD1,2016-07-21,NOCA,2
BRENSTEMD1,2016-07-21,SOSP,1
BRENTESDC1,2016-06-06,AMRO,7
BRENTESDC1,2017-06-05,AMRO,13
BRIDNATMA1,2017-08-10,BCCH,4
BRIDNATMA1,2017-08-10,GRCA,2
BRIDNATMA1,2017-08-10,NOCA,5
BRIDNATMA1,2017-08-10,HOWR,1
BRIGKIMMD1,2017-07-20,AMRO,2
BRIGKIMMD1,2017-07-20,CACH,0
BRIGKIMMD1,2017-07-20,CARW,3
BRIGKIMMD1,2017-07-20,GRCA,7
BRIGKIMMD1,2017-07-20,HOWR,0
BRIGKIMMD1,2017-07-20,NOCA,3
BRIGKIMMD1,2017-07-20,SOSP,1
BRIGKIMMD1,2016-06-16,AMRO,6
BRIGKIMMD1,2016-06-16,CACH,0
BRIGKIMMD1,2016-06-16,CARW,4
BRIGKIMMD1,2016-06-16,GRCA,2
BRIGKIMMD1,2016-06-16,HOWR,0
BRIGKIMMD1,2016-06-16,NOCA,3
BRIGKIMMD1,2016-06-16,SOSP,1
BROANANNC1,2017-06-21,CACH,6
BROANANNC1,2017-06-21,CARW,9
BROANANNC1,2017-06-21,NOCA,9
BROANANNC1,2017-06-21,GRCA,3
BROANANNC1,2016-06-08,CACH,4
BROANANNC1,2016-06-08,NOCA,6
BROWANNDC1,2016-07-02,AMRO,2
BROWANNDC1,2016-07-02,CACH,0
BROWANNDC1,2016-07-02,NOCA,2
BROWANNDC1,2016-07-02,GRCA,3
BROWANNDC1,2016-07-02,SOSP,0
BROWANNDC1,2016-07-02,NOMO,0
BROWANNDC1,2016-07-02,HOWR,0
BROWANNDC1,2017-06-13,AMRO,1
BROWANNDC1,2017-06-13,CACH,0
BROWANNDC1,2017-06-13,GRCA,2
BROWANNDC1,2017-06-13,NOCA,0
BROWANNDC1,2017-06-13,NOMO,0
BROWANNDC1,2017-06-13,SOSP,0
BROWANNMD1,2016-06-17,NOCA,5
BROWANNMD1,2016-06-17,CACH,0
BROWANNMD1,2016-06-17,AMRO,4
BROWANNMD1,2016-06-17,HOWR,1
BROWANNMD1,2016-06-17,CARW,0
BROWANNMD1,2016-06-17,SOSP,5
BROWANNMD1,2016-06-17,NOMO,2
BROWANNMD1,2016-06-17,GRCA,2
BROWANNMD1,2017-06-12,AMRO,5
BROWANNMD1,2017-06-12,CACH,3
BROWANNMD1,2017-06-12,HOWR,2
BROWANNMD1,2017-06-12,NOCA,3
BROWANNMD1,2017-06-12,NOMO,0
BROWANNMD1,2017-06-12,SOSP,1
BRUNKIMPA1,2016-07-08,SOSP,2
BRUNKIMPA1,2016-07-08,NOCA,1
BRYAANGFL1,2016-06-15,TUTI,2
BRYAANGFL1,2016-06-15,NOCA,5
BRYAANGFL1,2017-04-08,CACH,5
BRYAANGFL1,2017-04-08,CARW,3
BRYAANGFL1,2017-04-08,TUTI,7
BRYAANGFL1,2017-04-08,NOCA,14
BUCKLMSMD1,2016-05-24,AMRO,4
BUCKLMSMD1,2016-05-24,CACH,5
BUDNNORNC1,2017-06-17,CACH,7
BUDNNORNC1,2017-06-17,NOCA,9
BUDNNORNC1,2017-06-17,CARW,4
BUDNNORNC1,2016-06-12,NOCA,5
BUDNNORNC1,2016-10-28,CACH,0
BUISNORVA1,2016-05-17,NOCA,1
BUISNORVA1,2016-05-17,CACH,1
BUISNORVA1,2016-07-05,AMRO,0
BUISNORVA1,2016-07-05,CACH,0
BUISNORVA1,2016-07-05,CARW,3
BUISNORVA1,2016-07-05,GRCA,4
BUISNORVA1,2016-07-05,NOCA,7
BUISNORVA1,2016-07-05,SOSP,3
BUISNORVA1,2017-06-15,AMRO,3
BUISNORVA1,2017-06-15,CACH,3
BUISNORVA1,2017-06-15,CARW,6
BUISNORVA1,2017-06-15,GRCA,4
BUISNORVA1,2017-06-15,HOWR,2
BUISNORVA1,2017-06-15,NOCA,15
BUISNORVA1,2017-06-15,SOSP,2
BULLTHOMA1,2016-08-01,AMRO,0
BULLTHOMA1,2016-08-01,BCCH,1
BULLTHOMA1,2016-08-01,CARW,0
BULLTHOMA1,2016-08-01,GRCA,3
BURDROBVA1,2017-07-18,AMRO,6
BURDROBVA1,2017-07-18,CACH,2
BURDROBVA1,2017-07-18,CARW,3
BURDROBVA1,2017-07-18,GRCA,6
BURDROBVA1,2017-07-18,HOWR,0
BURDROBVA1,2017-07-18,NOCA,10
BURDROBVA1,2017-07-18,SOSP,3
BURDROBVA1,2016-06-15,GRCA,3
BURDROBVA1,2016-06-15,HOWR,3
BURDROBVA1,2016-06-15,NOCA,3
BURDROBVA1,2016-06-15,SOSP,1
BURDROBVA1,2016-06-15,CACH,1
BURDROBVA1,2016-06-15,AMRO,1
BURGRENNC1,2016-06-29,CACH,4
BURGRENNC1,2016-06-29,CARW,3
BURNDENNC1,2017-06-06,AMRO,9
BURNDENNC1,2017-06-06,CACH,9
BURNDENNC1,2017-06-06,CARW,7
BURNDENNC1,2017-06-06,HOWR,3
BURNDENNC1,2017-06-06,GRCA,7
BURNDENNC1,2017-06-06,NOCA,10
BURNDENNC1,2016-06-14,NOCA,4
BURNDENNC1,2016-06-14,GRCA,4
BURNDENNC1,2016-06-14,HOWR,0
BURNDENNC1,2016-06-14,CARW,3
BURNNANMD1,2016-07-22,AMRO,0
BURNNANMD1,2016-07-22,CACH,4
BURNNANMD1,2016-07-22,CARW,4
BURNNANMD1,2016-07-22,GRCA,0
BURNNANMD1,2016-07-22,HOWR,2
BURNNANMD1,2016-07-22,NOCA,5
BURNNANMD1,2016-07-22,NOMO,2
BURNNIKMA1,2016-07-16,BCCH,4
BURNNIKMA1,2016-07-16,CARW,1
BURNNIKMA1,2016-07-16,GRCA,1
BYERHEAPA1,2017-07-25,AMRO,8
BYERHEAPA1,2017-07-25,NOCA,2
BYERHEAPA1,2017-07-25,SOSP,3
BYERHEAPA1,2017-07-25,CARW,1
BYERHEAPA1,2016-06-15,AMRO,16
BYERHEAPA1,2016-06-15,SOSP,11
BYERHEAPA1,2016-06-15,NOCA,1
CAHAGABMD1,2017-07-10,CACH,2
CAHAGABMD1,2017-07-10,CARW,5
CAHAGABMD1,2017-07-10,GRCA,2
CAHAGABMD1,2017-07-10,HOWR,2
CAHAGABMD1,2017-07-10,NOCA,8
CAHAGABMD1,2016-07-23,CACH,0
CAHAGABMD1,2016-07-23,CARW,1
CAHAGABMD1,2016-07-23,GRCA,5
CAHAGABMD1,2016-07-23,HOWR,2
CAHAGABMD1,2016-07-23,NOCA,6
CALLEVEMA1,2016-06-24,BCCH,3
CALLEVEMA1,2016-06-24,GRCA,4
CALLEVEMA1,2016-06-24,HOWR,2
CALLEVEMA1,2016-06-24,SOSP,1
CALLEVEMA1,2016-06-24,NOMO,0
CALLEVEMA1,2017-06-19,BCCH,1
CALLEVEMA1,2017-06-19,HOWR,4
CALLEVEMA1,2017-06-19,NOMO,2
CALLEVEMA1,2017-06-19,SOSP,1
CALVCARMA1,2016-06-09,SOSP,1
CALVCARMA1,2016-06-09,AMRO,2
CALVCARMA1,2017-06-20,AMRO,1
CALVCARMA1,2017-06-20,NOMO,2
CALVCARMA1,2017-06-20,SOSP,1
CAMPGLOMD1,2016-07-14,AMRO,5
CAMPGLOMD1,2016-07-14,CACH,3
CAMPGLOMD1,2016-07-14,CARW,2
CAMPGLOMD1,2016-07-14,GRCA,0
CAMPGLOMD1,2016-07-14,HOWR,1
CAMPGLOMD1,2016-07-14,NOCA,4
CAMPGLOMD1,2016-07-14,SOSP,1
CAMPGLOMD1,2017-05-03,CARW,3
CAMPGLOMD1,2017-05-03,AMRO,9
CAMPGLOMD1,2017-05-03,CACH,1
CAMPGLOMD1,2017-05-03,GRCA,1
CAMPGLOMD1,2017-05-03,NOCA,5
CAMPGLOMD1,2017-05-03,SOSP,2
CAMPGLOMD1,2017-05-03,HOWR,0
CAMPLIBMD1,2017-07-18,CACH,0
CAMPLIBMD1,2017-07-18,CARW,2
CAMPLIBMD1,2017-07-18,NOCA,1
CAMPPAUFL1,2016-06-09,NOCA,13
CAMPPAUFL1,2016-06-09,CARW,3
CAMPPAUFL1,2016-06-09,TUTI,2
CAMPPAUFL1,2017-05-05,CACH,10
CAMPPAUFL1,2017-05-05,CARW,4
CAMPPAUFL1,2017-05-05,NOCA,11
CAMPPAUFL1,2017-05-05,TUTI,3
CAMPROSMD1,2016-06-14,AMRO,9
CAMPROSMD1,2016-06-14,CACH,1
CAMPROSMD1,2016-06-14,CARW,0
CAMPROSMD1,2016-06-14,GRCA,7
CAMPROSMD1,2016-06-14,HOWR,0
CAMPROSMD1,2016-06-14,NOCA,5
CAMPROSMD1,2016-06-14,SOSP,2
CAMPROSMD1,2017-06-10,AMRO,21
CAMPROSMD1,2017-06-10,NOCA,5
CAMPROSMD1,2017-06-10,CACH,7
CAMPROSMD1,2017-06-10,SOSP,5
CAMPROSMD1,2017-06-10,GRCA,4
CAMPROSMD1,2017-06-10,HOWR,2
CAMPROSMD1,2017-06-10,CARW,1
CAMPSUSNC1,2016-05-27,CACH,4
CAMPSUSNC1,2016-05-27,NOCA,9
CANCYOLMA1,2016-06-19,GRCA,1
CANNANNMA1,2016-06-21,AMRO,2
CANNANNMA1,2016-06-21,BCCH,0
CANNANNMA1,2016-06-21,GRCA,2
CANNANNMA1,2016-06-21,HOWR,4
CANNANNMA1,2016-06-21,NOCA,4
CANNANNMA1,2016-06-21,SOSP,1
CANNANNMA1,2017-05-30,AMRO,6
CANNANNMA1,2017-05-30,BCCH,2
CANNANNMA1,2017-05-30,GRCA,5
CAPITCSDC1,2016-04-29,AMRO,15
CAPITCSDC1,2016-04-29,GRCA,3
CARLDAVFL1,2016-04-13,CACH,1
CARLDAVFL1,2016-04-13,CARW,2
CARLDAVFL1,2016-04-13,NOCA,6
CARLDAVFL1,2017-04-20,CACH,2
CARLDAVFL1,2017-04-20,CARW,5
CARLDAVFL1,2017-04-20,NOCA,17
CARLDAVFL1,2017-04-20,TUTI,3
CARRVIRFL1,2016-06-01,CARW,2
CARRVIRFL1,2016-06-01,NOCA,2
CARRVIRFL1,2017-04-22,CARW,4
CARRVIRFL1,2017-04-22,NOCA,12
CARTJOYGA1,2017-05-14,SOSP,3
CARTJOYGA1,2017-05-14,AMRO,18
CARTJOYGA1,2017-05-14,NOCA,10
CARTJOYGA1,2017-05-14,NOMO,7
CARTJOYGA1,2017-05-14,BRTH,2
CARTJOYGA1,2017-05-14,TUTI,3
CARTJOYGA1,2017-05-14,CARW,1
CASEANNFL1,2016-04-12,CACH,1
CASEANNFL1,2016-04-12,CARW,4
CASEANNFL1,2016-04-12,NOCA,9
CASEANNFL1,2017-05-09,CACH,8
CASEANNFL1,2017-05-09,CARW,2
CASEANNFL1,2017-05-09,NOCA,14
CASEANNFL1,2017-05-09,TUTI,5
CASEWENMA1,2016-06-18,GRCA,1
CASEWENMA1,2016-06-18,AMRO,1
CASEWENMA1,2016-06-18,NOMO,1
CASSKATGA1,2017-06-14,TUTI,1
